Z,N,symbol, jp, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc
67,104,Ho,(7/2-),53,2,B-,100,,,,,,,
67,105,Ho,,25,3,B-,100,,,,,,,
67,106,Ho,(7/2-),6.9,0.5,B-,100,,,,,,,
67,107,Ho,(8-),3.2,1.1,B-,100,,B-N,,,,,
67,108,Ho,(7/2-),1.9,0.6,B-,100,,B-N,,,,,
67,109,Ho,,0.00000016,,B-,,,B-N,,,,,
67,110,Ho,(7/2-),,,B-,100,,B-N,,,,,
67,111,Ho,,,,B-,100,,B-N,,,,,
68,75,Er,,,,,,,,,,,,
68,76,Er,0+,0.0000002,,EC+B+,100,,,,,,,
68,77,Er,(1/2+),,,,,,,,,,,
68,78,Er,0+,1.7,0.6,EC+B+,100,,,,,,,
68,79,Er,(1/2+),3.2,1.2,EC+B+,100,,B+P,0,,,,
68,80,Er,0+,4.6,0.2,EC+B+,100,,ECP,0.15,,,,
68,81,Er,(1/2+),4,2,EC+B+,100,,ECP,7,2,,,
68,82,Er,0+,18.5,0.7,EC+B+,100,,,,,,,
68,83,Er,(7/2-),23.5,2,EC+B+,100,,,,,,,
68,84,Er,0+,10.3,0.1,A,90,4,EC+B+,10,4,,,
68,85,Er,(7/2-),37.1,0.2,A,53,3,EC+B+,47,3,,,
68,86,Er,0+,223.8,5.4,EC+B+,99.53,0.13,A,0.47,0.13,,,
68,87,Er,7/2-,318,18,EC+B+,99.978,0.007,A,0.022,0.007,,,
68,88,Er,0+,1170,60,EC+B+,100,,A,0.000017,0.000004,,,
68,89,Er,3/2-,1119,6,EC+B+,100,,,,,,,
68,90,Er,0+,8244,216,EC,100,,,,,,,
68,91,Er,3/2-,2160,60,EC+B+,100,,,,,,,
68,92,Er,0+,102888,324,EC,100,,,,,,,
68,93,Er,3/2-,11556,108,EC+B+,100,,,,,,,
68,94,Er,0+,,,,,,,,,,,
68,95,Er,5/2-,4500,24,EC+B+,100,,,,,,,
68,96,Er,0+,,,,,,,,,,,
68,97,Er,5/2-,37296,144,EC,100,,,,,,,
68,98,Er,0+,,,,,,,,,,,
68,99,Er,7/2+,,,,,,,,,,,
68,100,Er,0+,,,,,,,,,,,
68,101,Er,1/2-,811468.8,1555.2,B-,100,,,,,,,
68,102,Er,0+,,,,,,,,,,,
68,103,Er,5/2-,27057.6,7.2,B-,100,,,,,,,
68,104,Er,0+,177480,1800,B-,100,,,,,,,
68,105,Er,(7/2-),84,6,B-,100,,,,,,,
68,106,Er,0+,192,12,B-,100,,,,,,,
68,107,Er,(9/2+),72,18,B-,100,,,,,,,
68,108,Er,0+,0.00000016,,B-,,,,,,,,
68,109,Er,(1/2-),,,B-,100,,,,,,,
68,110,Er,0+,0.00000016,,B-,,,,,,,,
68,111,Er,,,,B-,100,,,,,,,
68,112,Er,0+,,,B-,100,,B-N,,,,,
69,75,Tm,(10+),0.0000019,0.00000085,P,0,,,,,,,
69,76,Tm,(11/2-),0.00000317,0.0000002,P,100,,,,,,,
69,77,Tm,(5-),0.068,0.003,P,,,EC+B+,,,,,
69,78,Tm,11/2-,0.58,0.03,EC+B+,85,5,P,15,5,,,
69,79,Tm,(10+),0.7,0.2,EC+B+,100,,,,,,,
69,80,Tm,(11/2-),0.9,0.2,EC+B+,100,,ECP,0.2,,,,
69,81,Tm,(6-),2.2,0.06,EC+B+,100,,ECP,1.2,,,,
69,82,Tm,(11/2-),4.17,0.11,EC+B+,100,,,,,,,
69,83,Tm,(2)-,8,1,EC+B+,100,,,,,,,
69,84,Tm,(11/2-),1.48,0.01,A,91,3,EC+B+,9,3,,,
69,85,Tm,(2-),8.1,0.3,A,54,5,EC+B+,46,5,,,
69,86,Tm,11/2-,21.6,0.2,EC+B+,99.17,0.17,A,0.83,0.17,,,
69,87,Tm,2-,83.8,1.8,EC+B+,99.936,0.01,A,0.064,0.01,,,
69,88,Tm,1/2+,217.8,5.4,EC+B+,100,,,,,,,
69,89,Tm,2-,238.8,3.6,EC+B+,100,,,,,,,
69,90,Tm,5/2+,547.8,9.6,EC+B+,100,,,,,,,
69,91,Tm,1-,564,18,EC+B+,100,,,,,,,
69,92,Tm,7/2+,1812,48,EC+B+,100,,,,,,,
69,93,Tm,1-,1302,11.4,EC+B+,100,,,,,,,
69,94,Tm,1/2+,6516,18,EC+B+,100,,,,,,,
69,95,Tm,1+,117,6,EC+B+,100,,B+,39,1,,,
69,96,Tm,1/2+,108216,108,EC+B+,100,,,,,,,
69,97,Tm,2+,27720,108,EC+B+,100,,,,,,,
69,98,Tm,1/2+,799200,1728,EC,100,,,,,,,
69,99,Tm,3+,8043840,17280,EC+B+,99.99,0.007,B-,0.01,0.007,,,
69,100,Tm,1/2+,,,,,,,,,,,
69,101,Tm,1-,11111040,25920,B-,99.869,0.01,EC,0.131,0.01,,,
69,102,Tm,1/2+,60589297.87,315569.2597,B-,100,,,,,,,
69,103,Tm,2-,228960,1080,B-,100,,,,,,,
69,104,Tm,(1/2+),29664,288,B-,100,,,,,,,
69,105,Tm,(4)-,324,6,B-,100,,,,,,,
69,106,Tm,(1/2+),912,30,B-,100,,,,,,,
69,107,Tm,(4+),111,1.8,B-,100,,,,,,,
69,108,Tm,(1/2+),95,7,B-,100,,,,,,,
69,109,Tm,,0.0000003,,B-,,,,,,,,
69,110,Tm,,0.00000016,,B-,,,,,,,,
69,111,Tm,,0.0000003,,B-,100,,,,,,,
69,112,Tm,,0.00000016,,B-,,,B-N,,,,,
70,79,Yb,(1/2+),0.7,0.2,EC+B+,100,,ECP,0,,,,
70,80,Yb,0+,0.0000002,,,,,,,,,,
70,81,Yb,(1/2+),1.6,0.1,EC+B+,100,,ECP,0,,,,
70,82,Yb,0+,3.03,0.06,EC+B+,100,,B+P,,,,,
70,83,Yb,(7/2-),4.2,0.2,EC+B+,90,,A,10,,B+P,0.008,
70,84,Yb,0+,0.409,0.002,A,92.6,1.2,EC+B+,7.4,1.2,,,
70,85,Yb,(7/2-),1.793,0.02,A,89,5,EC+B+,11,5,,,
70,86,Yb,0+,26.1,0.7,EC+B+,90,2,A,10,2,,,
70,87,Yb,7/2-,38.6,1,EC+B+,99.5,,A,0.5,,,,
70,88,Yb,0+,89.4,7.8,EC+B+,100,,A,0.0021,0.0012,,,
70,89,Yb,5/2(-),100.2,5.4,EC+B+,100,,,,,,,
70,90,Yb,0+,288,12,EC+B+,100,,,,,,,
70,91,Yb,3/2-,252,12,EC+B+,100,,,,,,,
70,92,Yb,0+,1132.2,11.4,EC+B+,100,,,,,,,
70,93,Yb,3/2-,663,21,EC+B+,100,,,,,,,
70,94,Yb,0+,4548,102,EC,100,,,,,,,
70,95,Yb,5/2-,594,18,EC+B+,100,,,,,,,
70,96,Yb,0+,204120,360,EC,100,,,,,,,
70,97,Yb,5/2-,1050,12,EC+B+,100,,,,,,,
70,98,Yb,0+,,,,,,,,,,,
70,99,Yb,7/2+,2766355.2,432,EC,100,,,,,,,
70,100,Yb,0+,,,,,,,,,,,
70,101,Yb,1/2-,,,,,,,,,,,
70,102,Yb,0+,,,,,,,,,,,
70,103,Yb,5/2-,,,,,,,,,,,
70,104,Yb,0+,,,,,,,,,,,
70,105,Yb,(7/2-),361584,86.4,B-,100,,,,,,,
70,106,Yb,0+,,,,,,,,,,,
70,107,Yb,9/2+,6879.6,10.8,B-,100,,,,,,,
70,108,Yb,0+,4440,180,B-,100,,,,,,,
70,109,Yb,(1/2-),480,24,B-,100,,,,,,,
70,110,Yb,0+,144,30,B-,100,,,,,,,
70,111,Yb,,0.00000016,,B-,,,,,,,,
70,112,Yb,0+,0.00000016,,B-,,,,,,,,
70,113,Yb,,0.000000222,,B-,100,,,,,,,
70,114,Yb,0+,0.00000016,,B-,,,,,,,,
70,115,Yb,,0.00000016,,B-,,,,,,,,
71,78,Lu,(11/2-),0.00000045,0.000000135,P,100,,,,,,,
71,79,Lu,(2+),0.045,0.003,P,70.9,1.9,EC+B+,29.1,1.9,,,
71,80,Lu,11/2-,0.0806,0.002,P,63.4,0.9,EC+B+,36.6,0.9,,,
71,81,Lu,(4- 5- 6-),0.7,0.1,EC+B+,100,,B+P,15,7,,,
71,82,Lu,11/2-,0.9,0.2,EC+B+,,,A,,,,,
71,83,Lu,(2-),,,,,,,,,,,
71,84,Lu,11/2-,0.068,0.002,A,90,2,EC+B+,10,2,,,
71,85,Lu,(2)-,0.494,0.012,A,95,,EC+B+,5,,,,
71,86,Lu,(1/2+ 3/2+),6.8,1.8,A,0,,,,,,,
71,87,Lu,(2)-,10.6,0.3,EC+B+,99.09,0.2,A,0.91,0.2,,,
71,88,Lu,,12.1,1,EC+B+,100,,A,0.1,,,,
71,89,Lu,,36.1,0.3,EC+B+,100,,A,0.0001,,,,
71,90,Lu,1/2+,77,2,EC+B+,100,,,,,,,
71,91,Lu,1-,82.2,1.2,EC+B+,100,,,,,,,
71,92,Lu,1/2(+),238.2,7.8,EC+B+,100,,,,,,,
71,93,Lu,1(-),188.4,1.8,EC+B+,100,,,,,,,
71,94,Lu,1/2+,644.4,6,EC+B+,100,,,,,,,
71,95,Lu,6-,159,6,EC+B+,100,,,,,,,
71,96,Lu,7/2+,3087.6,9,EC+B+,100,,,,,,,
71,97,Lu,6(-),330,6,EC+B+,100,,,,,,,
71,98,Lu,7/2+,122616,180,EC+B+,100,,,,,,,
71,99,Lu,0+,173836.8,2592,EC+B+,100,,,,,,,
71,100,Lu,7/2+,712540.8,1987.2,EC+B+,100,,,,,,,
71,101,Lu,4-,578880,2592,EC+B+,100,,,,,,,
71,102,Lu,7/2+,43232988.59,315569.2597,EC,100,,,,,,,
71,103,Lu,(1)-,104453425,1577846.299,EC+B+,100,,,,,,,
71,104,Lu,7/2+,,,,,,,,,,,
71,105,Lu,7-,1.19E+18,2.21E+16,B-,100,,,,,,,
71,106,Lu,7/2+,574067.52,77.76,B-,100,,,,,,,
71,107,Lu,1(+),1704,12,B-,100,,,,,,,
71,108,Lu,7/2+,16524,216,B-,100,,,,,,,
71,109,Lu,5+,342,6,B-,100,,,,,,,
71,110,Lu,(7/2+),210,18,B-,100,,,,,,,
71,111,Lu,,120,12,B-,100,,,,,,,
71,112,Lu,(7/2+),58,4,B-,100,,,,,,,
71,113,Lu,(3+),19,2,B-,100,,,,,,,
71,114,Lu,,0.00000016,,B-,,,,,,,,
71,115,Lu,,,,B-,100,,,,,,,
71,116,Lu,,,,B-,100,,B-N,,,,,
71,117,Lu,,,,B-,100,,,,,,,
72,79,Hf,,,,,,,,,,,,
72,81,Hf,,,,,,,,,,,,
72,82,Hf,0+,2,1,EC+B+,100,,A,0,,,,
72,83,Hf,(7/2-),0.843,0.03,EC+B+,100,,,,,,,
72,84,Hf,0+,0.023,0.001,A,100,,,,,,,
72,85,Hf,(7/2-),0.115,0.001,A,94,4,EC+B+,14,9,,,
72,86,Hf,0+,2.85,0.07,EC+B+,55.7,1.9,A,44.3,1.9,,,
72,87,Hf,7/2-,5.6,0.4,EC+B+,65,7,A,35,7,,,
72,88,Hf,0+,13.6,0.2,EC+B+,99.3,0.2,A,0.7,0.2,,,
72,89,Hf,(7/2-),18.4,0.4,EC+B+,99.87,,A,0.13,,,,
72,90,Hf,0+,39.4,0.9,EC+B+,99.992,0.001,A,0.008,0.001,,,
72,91,Hf,(5/2-),40,0.6,EC+B+,100,,A,0.0001,,,,
72,92,Hf,0+,111,8,EC+B+,100,,,,,,,
72,93,Hf,(5/2-),76,4,EC+B+,100,,,,,,,
72,94,Hf,0+,406.2,18,EC+B+,100,,,,,,,
72,95,Hf,(5/2-),123,3,EC+B+,100,,,,,,,
72,96,Hf,0+,1557,12,EC+B+,100,,,,,,,
72,97,Hf,5/2-,194.4,2.4,EC+B+,100,,,,,,,
72,98,Hf,0+,57636,468,EC,100,,,,,,,
72,99,Hf,7/2(+),43560,1440,EC+B+,100,,,,,,,
72,100,Hf,0+,59011451.57,946707.7792,EC,100,,,,,,,
72,101,Hf,1/2-,84960,360,EC+B+,100,,,,,,,
72,102,Hf,0+,6.31E+22,1.26E+22,A,100,,,,,,,
72,103,Hf,5/2(-),6048000,172800,EC,100,,,,,,,
72,104,Hf,0+,,,,,,,,,,,
72,105,Hf,7/2-,,,,,,,,,,,
72,106,Hf,0+,,,,,,,,,,,
72,107,Hf,9/2+,,,,,,,,,,,
72,108,Hf,0+,,,,,,,,,,,
72,109,Hf,1/2-,3662496,5184,B-,100,,,,,,,
72,110,Hf,0+,2.81E+14,2.84E+12,B-,100,,,,,,,
72,111,Hf,(3/2-),3664.8,7.2,IT,100,,B-,100,,,,
72,112,Hf,0+,14832,180,B-,100,,,,,,,
72,113,Hf,,210,36,B-,100,,,,,,,
72,114,Hf,0+,156,72,B-,100,,,,,,,
72,115,Hf,,,,B-,100,,,,,,,
72,116,Hf,0+,,,B-,100,,,,,,,
72,117,Hf,,,,B-,100,,,,,,,
72,118,Hf,0+,,,B-,100,,,,,,,
73,82,Ta,11/2-,0.0029,0.0013,P,100,,,,,,,
73,83,Ta,(2-),0.106,0.004,P,71,3,EC+B+,29,3,,,
73,84,Ta,1/2+,0.0101,0.0004,A,96.6,1.2,P,3.4,1.2,,,
73,85,Ta,(2-),0.055,0.015,A,91,,EC+B+,9,,,,
73,86,Ta,1/2+,0.83,0.18,EC+B+,66,5,A,34,5,,,
73,87,Ta,,1.55,0.04,A,34,,,,,,,
73,88,Ta,(1/2+),,,EC+B+,,,A,,,,,
73,89,Ta,,3.57,0.12,EC+B+,99.926,0.01,A,0.074,0.01,ECP,,
73,90,Ta,,10.6,1.8,EC+B+,99.8,,A,0.2,,,,
73,91,Ta,(3+),14.2,0.3,EC+B+,100,,A,,,,,
73,92,Ta,(9/2-),31,1.5,EC+B+,100,,,,,,,
73,93,Ta,(2)+,34.4,0.5,EC+B+,100,,,,,,,
73,94,Ta,(3/2+),80,4,EC+B+,100,,,,,,,
73,95,Ta,(2- 3+),120,6,EC+B+,100,,,,,,,
73,96,Ta,(5/2+),294,24,EC+B+,100,,,,,,,
73,97,Ta,(3+),405.6,3.6,EC+B+,100,,,,,,,
73,98,Ta,(5/2+),1398,18,EC+B+,100,,,,,,,
73,99,Ta,(3+),2208,18,EC+B+,100,,,,,,,
73,100,Ta,5/2-,11304,468,EC+B+,100,,,,,,,
73,101,Ta,3+,4104,288,EC+B+,100,,,,,,,
73,102,Ta,7/2+,37800,720,EC+B+,100,,,,,,,
73,103,Ta,(1)-,29124,180,EC+B+,100,,,,,,,
73,104,Ta,7/2+,202896,468,EC+B+,100,,,,,,,
73,105,Ta,7-,8496,288,EC+B+,100,,,,,,,
73,106,Ta,7/2+,57433605.27,946707.7792,EC,100,,,,,,,
73,107,Ta,1+,29354.4,21.6,EC,85,3,B-,15,3,,,
73,108,Ta,7/2+,,,,,,,,,,,
73,109,Ta,3-,9913536,10368,B-,100,,,,,,,
73,110,Ta,7/2+,440640,8640,B-,100,,,,,,,
73,111,Ta,(5-),31320,360,B-,100,,,,,,,
73,112,Ta,(7/2+),2964,90,B-,100,,,,,,,
73,113,Ta,(3-),623.4,1.8,B-,100,,,,,,,
73,114,Ta,(7/2+),283,10,B-,100,,,,,,,
73,115,Ta,(1-),19.6,2,B-,100,,,,,,,
73,116,Ta,,,,B-,100,,,,,,,
73,117,Ta,-3,5.3,0.7,B-,100,,,,,,,
73,118,Ta,,0.0000003,,B-,,,,,,,,
73,119,Ta,(1 2),2.2,0.7,B-,100,,,,,,,
73,120,Ta,,,,B-,100,,B-N,,,,,
73,121,Ta,,,,B-,100,,B-N,,,,,
74,83,W,(7/2-),0.275,0.04,EC,,,,,,,,
74,84,W,0+,0.00125,0.00021,A,100,,,,,,,
74,85,W,,0.0073,0.0027,A,99.9,,EC+B+,0.1,,,,
74,86,W,0+,0.091,0.005,A,87,8,EC+B+,13,8,,,
74,87,W,,0.409,0.018,A,73,3,EC+B+,27,3,,,
74,88,W,0+,1.19,0.12,EC+B+,54.8,1.6,A,45.2,1.6,,,
74,89,W,7/2-,2.67,0.1,EC+B+,86,2,A,14,2,,,
74,90,W,0+,6.3,0.2,EC+B+,96.2,1.2,A,3.8,1.2,,,
74,91,W,(5/2-),5.1,0.5,EC+B+,99.8,,A,0.2,,,,
74,92,W,0+,19.2,0.6,EC+B+,99.965,0.012,A,0.035,0.012,,,
74,93,W,(5/2-),19.9,0.5,EC+B+,99.96,0.01,A,0.04,0.01,,,
74,94,W,0+,50.9,1.9,EC+B+,100,,A,0.0032,0.001,,,
74,95,W,(5/2-),74,6,EC+B+,100,,,,,,,
74,96,W,0+,145.2,2.4,EC+B+,100,,,,,,,
74,97,W,(5/2-),142.8,2.4,EC+B+,100,,,,,,,
74,98,W,0+,396,54,EC+B+,100,,,,,,,
74,99,W,5/2-,456,12,EC+B+,100,,,,,,,
74,100,W,0+,1992,126,EC+B+,100,,,,,,,
74,101,W,(1/2-),2112,36,EC+B+,100,,,,,,,
74,102,W,0+,9000,360,EC,100,,,,,,,
74,103,W,1/2-,7944,120,EC+B+,100,,,,,,,
74,104,W,0+,1866240,25920,EC,100,,,,,,,
74,105,W,7/2-,2223,9.6,EC+B+,100,,,,,,,
74,106,W,0+,5.68E+25,6.31E+24,A,100,,,,,,,
74,107,W,9/2+,10471680,17280,EC,100,,,,,,,
74,108,W,0+,,,,,,,,,,,
74,109,W,1/2-,2.11E+28,,A,,,,,,,,
74,110,W,0+,,,,,,,,,,,
74,111,W,3/2-,6488640,25920,B-,100,,,,,,,
74,112,W,0+,,,,,,,,,,,
74,113,W,3/2-,85680,108,B-,100,,,,,,,
74,114,W,0+,6028992,10368,B-,100,,,,,,,
74,115,W,,696,12,B-,100,,,,,,,
74,116,W,0+,1800,90,B-,100,,,,,,,
74,117,W,,,,,,,,,,,,
74,118,W,0+,,,B-,100,,,,,,,
74,119,W,,,,B-,100,,,,,,,
74,120,W,0+,,,B-,100,,,,,,,
74,121,W,,0.00000016,,B-,,,,,,,,
74,122,W,0+,0.00000016,,B-,,,,,,,,
74,123,W,,0.00000016,,B-,,,,,,,,
75,84,Re,(1/2+),,,,,,,,,,,
75,85,Re,(4-),0.000612,0.000007,P,89,1,A,11,1,,,
75,86,Re,1/2+,0.00044,0.00001,P,100,,A,1.4,,,,
75,87,Re,(2-),0.107,0.013,A,94,6,EC+B+,6,6,,,
75,88,Re,1/2+,0.39,0.072,EC+B+,68,3,A,32,3,,,
75,89,Re,,0.7,0.16,A,58,,EC+B+,42,,,,
75,90,Re,(1/2+),1.6,0.6,EC+B+,86,8,A,14,8,,,
75,91,Re,,2.25,0.21,EC+B+,76,,A,24,,,,
75,92,Re,(1/2+),3.4,0.4,A,100,,,,,,,
75,93,Re,(7+),4.4,0.1,EC+B+,100,,A,0.005,,,,
75,94,Re,(9/2-),8.1,0.5,EC+B+,100,0.01,A,0.01,,,,
75,95,Re,(5+),9.2,0.2,EC+B+,100,,,,,,,
75,96,Re,(9/2-),15.2,0.4,EC+B+,100,,,,,,,
75,97,Re,(5+),15,3,EC+B+,100,,,,,,,
75,98,Re,(5/2-),118.8,15.6,EC+B+,100,,,,,,,
75,99,Re,,144,2.4,EC+B+,100,,,,,,,
75,100,Re,(5/2-),353.4,3,EC+B+,100,,,,,,,
75,101,Re,(3+),318,18,EC+B+,100,,,,,,,
75,102,Re,5/2-,840,60,EC+B+,100,,,,,,,
75,103,Re,(3+),792,12,EC+B+,100,,,,,,,
75,104,Re,5/2+,1170,6,EC+B+,100,,,,,,,
75,105,Re,(1)-,147.6,1.8,EC+B+,100,,,,,,,
75,106,Re,5/2+,71640,2520,EC+B+,100,,,,,,,
75,107,Re,7+,231120,1800,EC+B+,100,,,,,,,
75,108,Re,5/2+,6048000,120960,EC,100,,,,,,,
75,109,Re,3(-),3058560,60480,EC+B+,100,,,,,,,
75,110,Re,5/2+,,,,,,,,,,,
75,111,Re,1-,321278.4,43.2,B-,92.5,0.1,EC,7.5,0.1,,,
75,112,Re,5/2+,1.37E+18,2.21E+16,B-,100,,A,0.0001,,,,
75,113,Re,1-,61218,10.8,B-,100,,,,,,,
75,114,Re,5/2+,87480,1440,B-,100,,,,,,,
75,115,Re,(2)-,180,12,B-,100,,,,,,,
75,116,Re,(3/2+ 1/2+),588,30,B-,100,,,,,,,
75,117,Re,,16,1,B-,100,,,,,,,
75,118,Re,(5/2+),,,,,,,,,,,
75,119,Re,(0+ 1),5,1,B-,100,,,,,,,
75,120,Re,[3/2-],6,1,B-,100,,,,,,,
75,121,Re,,3,1.5,B-,100,,,,,,,
75,122,Re,,0.00000016,,B-,,,,,,,,
75,123,Re,,0.00000016,,B-,,,B-N,,,,,
75,124,Re,,0.00000016,,B-,,,B-N,,,,,
76,85,Os,(7/2-),0.00064,0.00006,A,100,,,,,,,
76,86,Os,0+,0.0021,0.0001,A,99,,,,,,,
76,87,Os,(7/2-),0.0055,0.0006,A,100,,EC+B+,,,,,
76,88,Os,0+,0.021,0.001,A,96,,EC+B+,4,,,,
76,89,Os,(7/2-),0.071,0.003,A,90,2,EC+B+,10,2,,,
76,90,Os,0+,0.213,0.005,A,72,13,EC+B+,28,13,,,
76,91,Os,(7/2-),0.839,0.005,A,51,5,EC+B+,49,5,,,
76,92,Os,0+,2.1,0.1,EC+B+,57,4,A,43,4,,,
76,93,Os,(5/2-),3.43,0.14,EC+B+,86.3,0.8,A,13.7,0.8,,,
76,94,Os,0+,7.37,0.18,EC+B+,90.5,1,A,9.5,1,,,
76,95,Os,(5/2-),8.3,0.2,EC+B+,98.2,0.21,A,1.8,0.21,,,
76,96,Os,0+,19.2,0.9,EC+B+,99.8,,A,0.2,,,,
76,97,Os,5/2-,22.4,0.9,EC+B+,99.6,0.2,A,0.4,0.2,,,
76,98,Os,0+,44,4,EC,100,,A,0.02,,,,
76,99,Os,(5/2-),84,6,EC+B+,100,,,,,,,
76,100,Os,0+,216,30,EC+B+,100,,,,,,,
76,101,Os,1/2-,180,12,EC+B+,100,,,,,,,
76,102,Os,0+,300,24,EC+B+,100,,A,0,,,,
76,103,Os,1/2-,390,18,EC+B+,100,,,,,,,
76,104,Os,0+,1290,24,EC+B+,100,,,,,,,
76,105,Os,1/2-,6300,180,EC+B+,100,,,,,,,
76,106,Os,0+,78624,720,EC,100,,,,,,,
76,107,Os,9/2+,46800,1800,EC+B+,100,,,,,,,
76,108,Os,0+,1.77E+21,,A,,,2B+,,,,,
76,109,Os,1/2-,8087040,43200,EC,100,,,,,,,
76,110,Os,0+,6.31E+22,3.47E+22,A,100,,,,,,,
76,111,Os,1/2-,,,,,,,,,,,
76,112,Os,0+,,,,,,,,,,,
76,113,Os,3/2-,,,,,,,,,,,
76,114,Os,0+,,,,,,,,,,,
76,115,Os,9/2-,1330560,8640,B-,100,,,,,,,
76,116,Os,0+,,,,,,,,,,,
76,117,Os,3/2-,107388,64.8,B-,100,,,,,,,
76,118,Os,0+,189341555.8,6311385.195,B-,100,,,,,,,
76,119,Os,(3/2-),390,66,B-,,,,,,,,
76,120,Os,0+,2094,12,B-,100,,,,,,,
76,121,Os,,168,36,B-,100,,,,,,,
76,122,Os,0+,,,B-,100,,,,,,,
76,123,Os,,5,3,B-,100,,,,,,,
76,124,Os,0+,6,3.5,B-,100,,,,,,,
76,125,Os,(1/2-),,,B-,100,,,,,,,
76,126,Os,0+,0.00000016,,B-,,,,,,,,
76,127,Os,(9/2+),,,B-,100,,B-N,,,,,
77,87,Ir,,,,P,,,A,,,EC+B+,,
77,88,Ir,(1/2+),0.000001,,P,,,A,,,,,
77,89,Ir,(2-),0.0105,0.0022,A,93,3,P,7,3,,,
77,90,Ir,1/2+,0.0302,0.001,A,43.5,2,P,39,1.5,EC+B+,17.5,2.5
77,91,Ir,,0.222,0.05,A,100,,P,,,EC+B+,,
77,92,Ir,(1/2+),0.353,0.004,A,45,12,EC+B+,,,P,,
77,93,Ir,(3-),0.87,0.15,EC+B+,94.8,1.7,A,5.2,1.7,,,
77,94,Ir,(1/2+),3.2,1,EC+B+,85,2,A,15,2,,,
77,95,Ir,(3- 4-),4.4,0.3,EC+B+,98,,A,2,,,,
77,96,Ir,(3/2+ 5/2+),9,0.8,EC+B+,93,,A,7,,,,
77,97,Ir,(3+),7.9,0.6,EC,99.5,0.3,A,0.5,0.3,,,
77,98,Ir,(5/2-),9,2,EC+B+,99.15,0.28,A,0.85,0.28,,,
77,99,Ir,,8.7,0.5,EC+B+,96.9,0.6,A,3.1,0.6,,,
77,100,Ir,5/2-,29.8,1.7,EC+B+,99.94,0.01,A,0.06,0.01,,,
77,101,Ir,,12,2,EC+B+,100,,,,,,,
77,102,Ir,(5/2)-,79,1,EC+B+,100,,,,,,,
77,103,Ir,(5+),90,6,EC+B+,100,,,,,,,
77,104,Ir,5/2-,294,9,EC+B+,100,,,,,,,
77,105,Ir,3+,900,60,EC+B+,100,,,,,,,
77,106,Ir,5/2-,3480,360,EC+B+,100,,,,,,,
77,107,Ir,5-,11124,108,EC+B+,100,,,,,,,
77,108,Ir,5/2-,51840,360,EC+B+,100,,,,,,,
77,109,Ir,5+,59904,108,EC+B+,100,,,,,,,
77,110,Ir,3/2+,37800,1080,EC+B+,100,,,,,,,
77,111,Ir,1-,149400,1800,EC+B+,100,,,,,,,
77,112,Ir,3/2+,1140480,8640,EC,100,,,,,,,
77,113,Ir,4-,1017792,8640,EC+B+,100,,B+,0.002,,,,
77,114,Ir,3/2+,,,,,,,,,,,
77,115,Ir,4+,6378825.6,950.4,B-,95.24,0.04,EC,4.76,0.04,,,
77,116,Ir,3/2+,,,,,,,,,,,
77,117,Ir,1-,69048,108,B-,100,,,,,,,
77,118,Ir,3/2+,8244,612,B-,100,,,,,,,
77,119,Ir,(0-),52,1,B-,100,,,,,,,
77,120,Ir,3/2+,348,30,B-,100,,,,,,,
77,121,Ir,,8,1,B-,100,,,,,,,
77,122,Ir,,6,4.5,B-,,,,,,,,
77,123,Ir,(2- 3-),43,6,B-,100,,,,,,,
77,124,Ir,(3/2+),21,5,B-,100,,,,,,,
77,125,Ir,(1- 2-),11,3,B-,100,,,,,,,
77,126,Ir,(3/2+),,,B-,100,,,,,,,
77,127,Ir,,0.00000016,,B-N,,,B-,,,,,
77,128,Ir,(3/2+),,,B-,100,,B-N,,,,,
78,87,Pt,(7/2-),0.00026,0.000175,A,100,,,,,,,
78,88,Pt,0+,0.0003,0.0001,A,100,,,,,,,
78,89,Pt,(7/2-),0.0009,0.0002,A,100,,,,,,,
78,90,Pt,0+,0.00202,0.0001,A,100,,,,,,,
78,91,Pt,(7/2-),0.007,0.0002,A,100,,,,,,,
78,92,Pt,0+,0.0138,0.0005,A,98,2,EC+B+,2,,,,
78,93,Pt,(7/2-),0.0455,0.0025,A,90,7,EC+B+,10,7,,,
78,94,Pt,0+,0.0976,0.0013,A,94,6,EC+B+,6,6,,,
78,95,Pt,(5/2-),0.382,0.002,A,86,4,EC+B+,16,6,,,
78,96,Pt,0+,0.889,0.017,A,76,8,EC+B+,24,8,,,
78,97,Pt,7/2-,2.53,0.06,A,64,5,EC+B+,36,5,,,
78,98,Pt,0+,6.33,0.15,EC+B+,60,2,A,40,2,,,
78,99,Pt,5/2-,10,0.4,EC+B+,94.3,0.5,A,5.7,0.5,,,
78,100,Pt,0+,20.7,0.7,EC+B+,92.3,0.3,A,7.7,0.3,,,
78,101,Pt,1/2-,21.2,0.4,EC+B+,99.76,0.03,A,0.24,0.03,,,
78,102,Pt,0+,56,3,EC+B+,99.7,,A,0.3,,,,
78,103,Pt,1/2-,52,2.2,EC+B+,100,,A,0.08,,,,
78,104,Pt,0+,160.2,7.2,EC+B+,99.962,0.002,A,0.038,0.002,,,
78,105,Pt,1/2-,390,60,EC+B+,100,,A,0.0096,0.0005,,,
78,106,Pt,0+,1038,12,EC+B+,100,,A,0.001,,,,
